					ZCE Options Historical Data(2023AP)
Date       |Contract Code|Pre Settle|Open     |High     |Low      |Close    |Settle|Chg 1   |Chg 2   |Volume (lot)|O.I.   |OI Change|Turnover (RMB 10,000)|DELTA     |Implied Volatility|Exercise Volume
2023-12-11 |AP403C7600   |940.50      |0.00     |0.00     |0.00     |0.00     |906.00    |-34.50    |-34.50    |0         |0            |0        |0.00      |0.8923    |24.70             |0                              
2023-12-11 |AP403C7700   |851.50      |0.00     |0.00     |0.00     |0.00     |817.00    |-34.50    |-34.50    |0         |0            |0        |0.00      |0.8669    |24.16             |0                              
2023-12-11 |AP403C7800   |763.50      |0.00     |0.00     |0.00     |0.00     |730.00    |-33.50    |-33.50    |0         |0            |0        |0.00      |0.8381    |23.62             |0                              
2023-12-11 |AP403C7900   |679.00      |0.00     |0.00     |0.00     |0.00     |645.50    |-33.50    |-33.50    |0         |0            |0        |0.00      |0.8047    |23.09             |0                              
2023-12-11 |AP403C8000   |598.00      |0.00     |0.00     |0.00     |0.00     |566.00    |-32.00    |-32.00    |0         |0            |0        |0.00      |0.7648    |22.58             |0                              
2023-12-11 |AP403C8100   |520.00      |0.00     |0.00     |0.00     |0.00     |489.00    |-31.00    |-31.00    |0         |0            |0        |0.00      |0.7204    |22.08             |0                              
2023-12-11 |AP403C8200   |447.50      |0.00     |0.00     |0.00     |0.00     |416.50    |-31.00    |-31.00    |0         |3            |0        |0.00      |0.6706    |21.61             |0                              
2023-12-11 |AP403C8300   |380.00      |0.00     |0.00     |0.00     |0.00     |351.00    |-29.00    |-29.00    |0         |6            |0        |0.00      |0.6148    |21.17             |0                              
2023-12-11 |AP403C8400   |317.50      |0.00     |0.00     |0.00     |0.00     |291.00    |-26.50    |-26.50    |0         |3            |0        |0.00      |0.5553    |20.78             |0                              
2023-12-11 |AP403C8500   |261.00      |0.00     |0.00     |0.00     |0.00     |237.50    |-23.50    |-23.50    |0         |0            |0        |0.00      |0.4932    |20.45             |0                              
2023-12-11 |AP403C8600   |213.50      |0.00     |0.00     |0.00     |0.00     |190.50    |-23.00    |-23.00    |0         |0            |0        |0.00      |0.4299    |20.20             |0                              
2023-12-11 |AP403C8700   |172.50      |0.00     |0.00     |0.00     |0.00     |151.50    |-21.00    |-21.00    |0         |0            |0        |0.00      |0.3686    |20.05             |0                              
2023-12-11 |AP403C8800   |138.00      |0.00     |0.00     |0.00     |0.00     |120.50    |-17.50    |-17.50    |0         |16           |0        |0.00      |0.3116    |20.01             |0                              
2023-12-11 |AP403C8900   |109.50      |0.00     |0.00     |0.00     |0.00     |95.00     |-14.50    |-14.50    |0         |6            |0        |0.00      |0.2604    |20.09             |0                              
2023-12-11 |AP403C9000   |88.50       |0.00     |0.00     |0.00     |0.00     |75.00     |-13.50    |-13.50    |0         |22           |0        |0.00      |0.2154    |20.29             |0                              
2023-12-11 |AP403C9100   |72.00       |0.00     |0.00     |0.00     |0.00     |60.00     |-12.00    |-12.00    |0         |10           |0        |0.00      |0.1790    |20.61             |0                              
2023-12-11 |AP403C9200   |58.50       |0.00     |0.00     |0.00     |0.00     |49.00     |-9.50     |-9.50     |0         |10           |0        |0.00      |0.1490    |21.03             |0                              
2023-12-11 |AP403C9300   |49.00       |0.00     |0.00     |0.00     |0.00     |39.50     |-9.50     |-9.50     |0         |18           |0        |0.00      |0.1237    |21.52             |0                              
2023-12-11 |AP403C9400   |40.50       |0.00     |0.00     |0.00     |0.00     |33.50     |-7.00     |-7.00     |0         |19           |0        |0.00      |0.1048    |22.06             |0                              
2023-12-11 |AP403C9500   |35.00       |0.00     |0.00     |0.00     |0.00     |27.50     |-7.50     |-7.50     |0         |20           |0        |0.00      |0.0879    |22.64             |0                              
2023-12-11 |AP403C9600   |29.50       |0.00     |0.00     |0.00     |0.00     |24.00     |-5.50     |-5.50     |0         |32           |0        |0.00      |0.0756    |23.24             |0                              
2023-12-11 |AP403C9700   |26.00       |0.00     |0.00     |0.00     |0.00     |20.50     |-5.50     |-5.50     |0         |18           |0        |0.00      |0.0646    |23.85             |0                              
2023-12-11 |AP403C9800   |22.50       |0.00     |0.00     |0.00     |0.00     |17.50     |-5.00     |-5.00     |0         |35           |0        |0.00      |0.0555    |24.46             |0                              
2023-12-11 |AP403C9900   |19.50       |0.00     |0.00     |0.00     |0.00     |15.50     |-4.00     |-4.00     |0         |27           |0        |0.00      |0.0485    |25.07             |0                              
2023-12-11 |AP403P10000  |1,511.50    |0.00     |0.00     |0.00     |0.00     |1,542.00  |30.50     |30.50     |0         |0            |0        |0.00      |-0.9591   |25.67             |0                              
2023-12-11 |AP403P10200  |1,707.50    |0.00     |0.00     |0.00     |0.00     |1,739.00  |31.50     |31.50     |0         |0            |0        |0.00      |-0.9693   |26.85             |0                              
2023-12-11 |AP403P10400  |1,904.50    |0.00     |0.00     |0.00     |0.00     |1,936.50  |32.00     |32.00     |0         |0            |0        |0.00      |-0.9778   |27.99             |0                              
2023-12-11 |AP403P10600  |2,102.50    |0.00     |0.00     |0.00     |0.00     |2,135.00  |32.50     |32.50     |0         |0            |0        |0.00      |-0.9834   |29.08             |0                              
2023-12-11 |AP403P7100   |13.50       |0.00     |0.00     |0.00     |0.00     |12.50     |-1.00     |-1.00     |0         |33           |0        |0.00      |-0.0353   |27.47             |0                              
2023-12-11 |AP403P7200   |16.50       |0.00     |0.00     |0.00     |0.00     |16.00     |-0.50     |-0.50     |0         |12           |0        |0.00      |-0.0444   |26.91             |0                              
2023-12-11 |AP403P7300   |21.00       |0.00     |0.00     |0.00     |0.00     |20.50     |-0.50     |-0.50     |0         |21           |0        |0.00      |-0.0559   |26.36             |0                              
2023-12-11 |AP403P7400   |26.50       |0.00     |0.00     |0.00     |0.00     |25.50     |-1.00     |-1.00     |0         |12           |0        |0.00      |-0.0693   |25.80             |0                              
2023-12-11 |AP403P7500   |33.50       |0.00     |0.00     |0.00     |0.00     |32.50     |-1.00     |-1.00     |0         |15           |0        |0.00      |-0.0867   |25.25             |0                              
2023-12-11 |AP403P7600   |41.00       |0.00     |0.00     |0.00     |0.00     |40.50     |-0.50     |-0.50     |0         |9            |0        |0.00      |-0.1060   |24.70             |0                              
2023-12-11 |AP403P7700   |52.00       |0.00     |0.00     |0.00     |0.00     |51.50     |-0.50     |-0.50     |0         |12           |0        |0.00      |-0.1310   |24.16             |0                              
2023-12-11 |AP403P7800   |64.00       |0.00     |0.00     |0.00     |0.00     |64.50     |0.50      |0.50      |0         |12           |0        |0.00      |-0.1595   |23.62             |0                              
2023-12-11 |AP403P7900   |79.00       |0.00     |0.00     |0.00     |0.00     |79.50     |0.50      |0.50      |0         |48           |0        |0.00      |-0.1927   |23.09             |0                              
2023-12-11 |AP403P8000   |98.00       |0.00     |0.00     |0.00     |0.00     |99.50     |1.50      |1.50      |0         |16           |0        |0.00      |-0.2323   |22.58             |0                              
2023-12-11 |AP403P8100   |119.50      |0.00     |0.00     |0.00     |0.00     |122.50    |3.00      |3.00      |0         |7            |0        |0.00      |-0.2765   |22.08             |0                              
2023-12-11 |AP403P8200   |146.50      |0.00     |0.00     |0.00     |0.00     |149.50    |3.00      |3.00      |0         |14           |0        |0.00      |-0.3262   |21.61             |0                              
2023-12-11 |AP403P8300   |178.50      |0.00     |0.00     |0.00     |0.00     |183.50    |5.00      |5.00      |0         |3            |0        |0.00      |-0.3818   |21.17             |0                              
2023-12-11 |AP403P8400   |216.00      |0.00     |0.00     |0.00     |0.00     |223.50    |7.50      |7.50      |0         |1            |0        |0.00      |-0.4412   |20.78             |0                              
2023-12-11 |AP403P8500   |259.00      |0.00     |0.00     |0.00     |0.00     |269.00    |10.00     |10.00     |0         |0            |0        |0.00      |-0.5033   |20.45             |0                              
2023-12-11 |AP403P8600   |311.00      |0.00     |0.00     |0.00     |0.00     |322.00    |11.00     |11.00     |0         |0            |0        |0.00      |-0.5667   |20.20             |0                              
2023-12-11 |AP403P8700   |369.50      |0.00     |0.00     |0.00     |0.00     |383.00    |13.50     |13.50     |0         |0            |0        |0.00      |-0.6281   |20.05             |0                              
2023-12-11 |AP403P8800   |435.00      |0.00     |0.00     |0.00     |0.00     |451.00    |16.00     |16.00     |0         |0            |0        |0.00      |-0.6852   |20.01             |0                              
2023-12-11 |AP403P8900   |506.00      |0.00     |0.00     |0.00     |0.00     |525.50    |19.50     |19.50     |0         |0            |0        |0.00      |-0.7367   |20.09             |0                              
